705566625123180546	@midnight #BadJobin5words The guy who did this @XFINITY #hackjob https://t.co/S0vrQa96SS	1.7409518676e-39	[0.28260332, 0.062978476, 0.031328637, 0.0049879109, 0.00019847858, 0.021819519, 0.0039422158, 0.017224878, 0.0024397492, 0.0569917, 0.14945857, 0.003978726, 0.0060956292, 0.064294316, 0.0025483514, 0.0058315801, 0.013220063, 0.041506875, 0.022502679, 0.00035797743]
705519946856427520	@midnight reality translator for Donald Trump #BadJobIn5Words	2.27100129245e-64	[0.027742591, 0.032457147, 0.10561895, 0.062698767, 0.027194956, 0.024038874, 0.0016378672, 0.030347731, 0.001677571, 0.032265518, 0.027384404, 0.00034792637, 0.13193391, 0.012451539, 0.072304308, 0.00014390091, 0.013876361, 0.015615281, 0.026754875, 0.0013480581, 0.064618222, 0.1413168, 0.001293042, 0.0033015783, 0.064965978, 0.0013042818, 0.031494822, 0.028651459, 0.047667731, 0.56428462, 0.0048965607, 0.025329966, 0.0085583553, 0.0025663532, 0.077896148]
705567772613451776	@midnight Nicole Simpson's Sunglasses Delivery Service. #Badjobin5words	0.0	[0.020156175, 0.076045401, 2.7973636e-22, 0.003823854, 0.074385092, 0.011413257, 0.072582506, 0.23795497, 0.081231929, 0.0063804053, 0.01334951, 0.011911284, 0.055954974, 0.0068535716, 0.0, 0.033668112, 0.014735421, 0.0017074251, 0.021275142, 0.0023088551, 0.030053927, 0.0072398526, 0.037043523, 0.0042554564, 0.068697684, 0.15527059, 0.013336582, 0.22762761, 0.0060607851, 0.033057675, 0.014818131, 0.041793346, 0.0051527848, 0.19344315, 0.0016267642, 0.0040244837, 0.42338049, 0.02837711, 0.041919179, 0.013033333, 0.046574667, 0.14773276, 1.2382984e-38, 0.12833786, 0.010463743]
705528426657091585	@midnight Casting couch stain remover guy #BadJobIn5Words	2.25309487642e-58	[0.011969869, 0.12193256, 0.0025014449, 0.11184724, 0.069145456, 0.012035878, 0.0095577408, 0.011573771, 0.00049513101, 0.074510016, 0.043404721, 0.0060569895, 0.00022506986, 0.0064264559, 0.020500939, 0.14614001, 0.14554948, 0.13476996, 0.15790872, 0.010521998, 0.004131922, 0.043165565, 0.0023224365, 0.034496553, 0.00050334266, 0.011258394, 0.002426821, 0.1314808, 0.002147431, 0.017128134, 0.0046040029]
705567994299060225	Being Donald Trump's personal adviser   #BadJobIn5Words  @midnight	0.0	[0.069271833, 0.032457147, 0.078768946, 0.077609532, 0.036163323, 0.12786217, 0.0012728376, 0.068699896, 0.0012962378, 0.031950589, 0.031375773, 0.048195194, 0.56728184, 0.0048828493, 0.025329994, 0.0085583553, 0.0025662309, 0.077895761, 0.0, 0.012698763, 0.025302829, 5.9142818e-05, 0.034836914, 0.19624822, 0.01861394, 0.067641191, 0.005037169, 0.0062441491, 0.006957036, 0.079263441, 0.0086488957, 0.027298896, 0.0074035651, 0.14384308, 0.00011015315, 0.17418139, 0.00652214]
705534085528039424	@midnight #BadJobIn5Words President of the United States	9.87740458331e-57	[0.024291484, 0.027742591, 0.23313908, 0.0011039659, 0.020330565, 0.003410436, 0.0196185, 3.0168638e-05, 0.01815808, 0.015403752, 0.0053935661, 0.035879955, 0.0042128796, 0.0088126808, 0.045205854, 0.027259776, 0.0038468742, 0.00040642396, 0.027046148, 0.0074683921, 0.2179025, 0.16985704, 0.0015489055, 0.32475302, 0.025131755, 0.17857628, 0.15123692, 0.0062802425, 0.0080411956, 0.0027804601]
705559366783492096	#BadJobIn5Words @midnight  Walmart liquor aisle vomit scraper	3.60372544311e-115	[0.029011944, 0.12193256, 0.0061046546, 0.030818395, 0.045581158, 0.0071095279, 0.18545242, 0.067406759, 0.0084381215, 0.077234961, 4.3136261e-26, 0.015588164, 0.024906771, 0.048668839, 0.11826131, 0.045847747, 0.062724367, 0.073397808, 0.22049603, 0.37596282, 0.0015454264, 0.0088957855, 0.097997598, 1.1366176e-17, 0.021538857, 0.00081376958, 0.021518258, 0.072616175, 0.047118817, 0.011361654, 0.16516675, 7.4395669e-27, 0.019071952, 0.023110121]
705575452790763520	Host body for #alien larvae ? #BadJobIn5Words @midnight https://t.co/BQkIn7V2j4	0.0	[0.062978476, 0.02928235, 0.0087651275, 0.093074925, 0.15440708, 0.00064857374, 0.094371118, 0.0017303688, 0.015202127, 0.28788581, 0.0002104926, 0.075273164, 0.14458644, 0.00206446, 0.027695578, 0.10094114, 0.0019454135, 0.058572248, 0.034686986, 0.77579719, 0.030160274, 0.0]
705521583817826305	Gynecologist after Chris Christie cunnilingus @midnight #BadJobIn5Words	1.53952091447e-75	[0.011640607, 0.0053291325, 0.0076772328, 0.19540699, 0.020403882, 0.026270172, 0.04528198, 0.008589671, 0.017743152, 0.0054504974, 0.032619752, 0.10696135, 0.11800937, 0.056163598, 0.034591645, 0.067363761, 0.062579282, 0.017953468, 0.054448523, 0.0020054497, 0.054255642, 0.042859733, 0.21763726, 0.0013133776, 0.0087889107, 0.011010804, 0.048925187, 0.044079404, 0.1868486, 0.0012889714, 0.07398054, 0.11135989, 0.18429758, 0.010244738, 0.015178574, 0.016055603, 0.00017211059, 0.11848031, 0.037628699, 0.010289143, 0.0058215279, 0.0048400033, 0.017792586, 0.0052493354, 0.047166701]
705543681747496961	The hairstylist for Bernie Sanders #BadJobIn5Words @midnight	3.21636944436e-52	[0.28260332, 0.062978476, 0.031328637, 0.0049879109, 0.00064343994, 0.10352802, 0.15945858, 0.11276251, 0.083079875, 0.13447012, 0.0014491203, 0.016071025, 0.0093953861, 0.0046054046, 0.043764882, 0.17343396, 0.00055116648, 0.099043109, 0.14801162, 0.003183299, 0.0031310187, 0.06182503, 0.050301019, 0.072430633, 0.15109228, 0.4357608, 0.018698111, 0.18269248, 0.13008574, 0.0023891949, 0.009595247, 0.081296891, 0.011075797, 0.1031386]
