671754865337569280	@midnight #BreakUpIn5Words I guess I can't love.	-33.59855651855469
671758138580836352	@midnight #BreakUpIn5Words my tubes are tied now	-35.117740631103516
671746897795788801	You don't get it up  #BreakUpIn5Words @midnight #pointsme	-35.7249641418457
671765964225052672	@midnight  It's not you, it's Obama.  #BreakUpIn5Words #PointsMe	-50.15190124511719
671759072220332032	@midnight #BreakUpIn5Words sorry I'm not on online	-32.18028259277344
671755327692476417	Your sister cute as hell #BreakUpIn5Words @midnight	-33.477745056152344
671757318737010690	That wasn't your mom's number. #BreakUpIn5Words @midnight	-40.27881622314453
671759994908483584	@midnight #BreakUpIn5Words HELLO from the other SIDE!!!	-37.9741325378418
671748459205120000	@midnight I slept with Charlie Sheen #BreakUpIn5Words	-30.31945037841797
671755197975277573	@midnight #BreakUpIn5Words can't I just do both?	-34.67628860473633
671748897803472898	You kept smothering me. Literally!  #BreakUpIn5Words @midnight #pointsme	-52.517677307128906
671762363536662528	Found my soulmate, it's me #BreakUpIn5Words @midnight	-41.115013122558594
671774358856077312	@midnight  iSwear by couple's therapy!  #BreakUpIn5Words	-39.40678787231445
671755874919170049	@midnight #BreakUpIn5Words Was addicted to polite misogyny.	-40.12656021118164
671747689462284288	My cat doesn't like you  #BreakUpIn5Words @midnight #pointsme	-40.89397430419922
671755109995425792	You don't do butt things #BreakUpIn5Words @midnight	-35.44599533081055
671750183835815936	I'm voting for Donald Trump #BreakUpIn5Words @midnight	-29.914155960083008
671756998862614529	@midnight #BreakUpIn5Words go to hell? I'm there!	-42.192665100097656
671751869899800576	I've fallen for your Mom  #BreakUpIn5Words @midnight	-34.72333908081055
671754051948818432	@midnight #BreakUpIn5Words my beard is my identity!	-37.17434310913086
671750466569662464	Add to the #BreakUpIn5Words suggestions....then sign-up for MyBae! @mybae_app @midnight https://t.co/smsyFJ2bzO	-57.03095245361328
671753257463750656	@midnight You like it 'Cosby' style? #BreakUpIn5Words	-41.39726257324219
671759188398313472	@midnight #BreakUpIn5Words the lord needs me now	-33.718170166015625
671754345222971392	Another bill from Ashley Madison? #BreakUpIn5Words @midnight	-40.28554916381836
671776915548561409	#BreakUpIn5Words It's not me, it's you. @midnight	-42.62910842895508
671753913947697152	I prefer my body pillow #BreakUpIn5Words @midnight	-32.547279357910156
671760512531701760	@midnight #BreakUpIn5Words let's screw other people, ok?	-45.60588455200195
671760334953181185	Not into Star Wars enough #BreakUpIn5Words @midnight	-33.471412658691406
671756490395533312	@midnight #BreakUpIn5Words Regret purging our duplicate albums.	-43.19346237182617
671762865519398912	@midnight #BreakUpIn5Words Tom, it's me or Scientology.	-39.67927551269531
671777395838345216	My dog gives better oral #breakupin5words @midnight	-35.83400344848633
671764573607870464	@fat_pretty_girl @midnight I'm sleeping with your mom #BreakUpIn5Words	-38.16606521606445
671754245331361792	@midnight #BreakUpIn5Words let's just be friends, ok?	-40.23177719116211
671756738312433664	@midnight #BreakUpIn5Words Stayed for the old dog.	-38.14501953125
671750841871790080	I slept with your sister #BreakUpIn5Words @midnight	-28.723703384399414
671748094535561216	@midnight #BreakUpIn5Words so.... I'll call you or...?	-39.62574005126953
671756792393764864	@midnight #BreakUpIn5Words let's do this again? No.	-42.693111419677734
671747030964944897	@midnight #BreakUpIn5Words  aren't those your earrings babe?	-40.642372131347656
671750201372188672	It's not me, it's you #BreakUpIn5Words  @midnight	-39.220523834228516
671758315601469444	@midnight #BreakUpIn5Words Help! This bitch is cray!	-42.45809555053711
671748178308440064	Viagra didn't work on you  #BreakUpIn5Words @midnight #pointsme	-41.29000473022461
671776401352204288	Greedo TOTALLY did shoot first. @midnight #BreakUpIn5Words	-44.37342834472656
671747720097497088	@midnight #BreakUpIn5Words it's either me or football	-30.90855598449707
671757420130140160	#BreakUpIn5Words I bought you some Spanx. @midnight	-37.53322982788086
671764468225937409	not going to happen, Bitch @midnight #PointsMe  #BreakUpIn5Words	-45.18292236328125
671755686368382976	@midnight The Walking dead sucks, babe #BreakUpIn5Words	-41.73042678833008
671776891972378624	@ComedyCentral @midnight Your vagina tastes like Mom. #BreakUpIn5Words	-48.30674362182617
