718493943952846848	The Curious Incident of Dog the Bounty Hunter in the Nighttime #BroadwayACeleb @midnight #PointsMe	-54.79766082763672
718467688549466112	Ferrellzapoppin #BroadwayACeleb @midnight	-22.568382263183594
718493874432425984	La Bohem-inem #BroadwayACeleb @midnight #8mile	-34.916629791259766
718495756529721344	Book of Norman Lear. #BroadwayACeleb  @midnight	-34.86317825317383
718478798719741953	La Nicholas Cage aux Follies #BroadwayACeleb @midnight	-37.75675964355469
718491807080923136	@ronnypascale @midnight  Or, The Lyin' King!   #BroadwayACeleb	-48.73849105834961
718474159471222784	"#BroadwayACeleb ""Chris"" Rock of Ages @midnight"	-30.718307495117188
718500245835882500	The Lion Don King #BroadwayACeleb @midnight	-31.25763511657715
718500001329111040	@midnight WicKid Rock #BroadwayACeleb	-27.538414001464844
718467538783498240	American Idiot. It's about Donald Trump #BroadwayACeleb  @midnight  @broadwayidiot  @IdiotOnTour  @realDonaldTrump	-63.57276153564453
718486187133046784	#BroadwayACeleb @midnight Young Frank Sinatra	-25.953895568847656
718461948300521472	Manfred Mann of La Mancha #BroadwayACeleb  @midnight	-31.600923538208008
718467279982301184	@midnight Mamma Mia Farrow #BroadwayACeleb	-24.60320472717285
718484403408736256	@midnight  #BroadwayACeleb  Martin Luther King &amp; I	-29.717741012573242
718484052345544704	#BroadwayACeleb @midnight 7 Danny McBrides for 7 brothers	-44.585018157958984
718498158125326337	"Of course! ""@Eryn_NotErin: Chris Hard-Wicked #BroadwayACeleb @midnight @hardwick"""	-54.3562126159668
718501469427662849	Annie Lenox #BroadwayACeleb @midnight	-26.638734817504883
718488300068077568	The Gentleman's Guide to Questlove and Murder #BroadwayACeleb @midnight #PointsMe	-55.809669494628906
718501532778541056	Catssandra Peterson #BroadwayACeleb @midnight	-27.84767723083496
718499546100158464	Cats'tevens #BroadwayACeleb @midnight	-22.568382263183594
718468060500344834	Anne Bancroft get your gun @midnight #BroadwayACeleb	-35.55800247192383
718503555783598080	Beauty and James Best #BroadwayACeleb @midnight https://t.co/NzazGssAie	-31.073278427124023
718495019401764864	The Music Mandy Patinkin #BroadwayACeleb @midnight	-30.7019100189209
718476154886295552	@midnight #BroadwayACeleb Sweeney Todd McFarlane	-25.25458335876465
718489190921478145	Mamma Mia Tequila #BroadwayACeleb @midnight #PointsMe	-36.248477935791016
718465772725673985	Jon Hammilton #BroadwayACeleb @Midnight #HashtagWars @JonHamm	-42.53380584716797
718465844976754688	@midnight  Cat Stevens on a hot tin roof.  #BroadwayACeleb	-41.56759262084961
718464633791758336	Mary Hopkin Poppins #BroadwayACeleb @midnight	-29.931903839111328
718498363172212740	#BroadwayACeleb @midnight Cornel West Side Story	-26.074432373046875
718495056815124480	Into the James Woods #BroadwayACeleb @midnight @RealJamesWoods	-39.56444549560547
718492320266526720	A Gentleman's Guide To Merle Haggard. RIP #BroadwayACeleb @midnight	-52.63447570800781
718488449020375041	Larry King and I #BroadwayACeleb @midnight #PointsMe	-34.522212982177734
718465203109773312	@midnight Sweeny Todd Chrisley #BroadwayACeleb	-31.095951080322266
718492096160641024	Jerry Springer Awakening #BroadwayACeleb @midnight	-28.376195907592773
718476703165755392	Phantom of the Oprah @midnight #BroadwayACeleb	-28.08121681213379
718468628648194050	Wes Craven Miserables @midnight #BroadwayACeleb	-29.931669235229492
718487338863697921	Amber's Irish Rose @midnight #BroadwayACeleb	-31.086795806884766
718502946388840453	@midnight #BroadwayACeleb CatsWilliams	-22.568382263183594
718466065580343296	Macho Man Randy Savage of La Mancha #BroadwayACeleb @midnight	-32.76774978637695
718479522845356032	Where's Charlie Sheen #BroadwayACeleb @midnight	-28.952791213989258
718494119039905792	The Book of Macklemormon  #BroadwayACeleb @midnight	-31.91892433166504
718503857320435713	The Stephen King &amp; I #BroadwayACeleb .@midnight	-34.94244384765625
718492492015013888	Singin' in the Rainn Wilson  #BroadwayACeleb @midnight	-31.419103622436523
718476341503516673	@midnight #BroadwayACeleb Into the Woody Harrelson	-29.697185516357422
718494856230776832	X-Men's Land #BroadwayACeleb @midnight #NoMansLand	-34.8745231628418
718464338487570432	The Wil Wheaton Follies #BroadwayACeleb  @midnight  @wilw	-41.57032012939453
718462419849342977	Avenue Quincy Jones #BroadwayACeleb @midnight	-27.742733001708984
718493236831076353	Naked Eyes Presents: Promises, Promises #BroadwayACeleb @midnight	-44.23948669433594
718500679879294976	#BroadwayACeleb @midnight bye bye birdie sanders	-35.14167022705078
718477703058468865	THE SOUND OF CUSACK  @midnight #BroadwayACeleb	-33.96234130859375
718487055731306496	@midnight WickEd Norton #BroadwayACeleb	-28.04547882080078
718479650930966528	@midnight #BroadwayACeleb An act of Gottfried.	-32.51020050048828
718489565099634688	Chris HardWicked #BroadwayACeleb @midnight	-27.174177169799805
718489123221147649	@midnight Madame Butterfly McQueen #BroadwayACeleb	-25.5157413482666
718500581011103745	Kylo Rent #BroadwayACeleb @midnight	-28.480985641479492
718495832304005120	Billy Joel-liot #BroadwayACeleb @midnight	-27.652002334594727
718464424869101568	Wicked Serious #broadwayaceleb @midnight	-26.803070068359375
718483448378200064	@midnight mama Mia Farrow #BroadwayACeleb	-28.474641799926758
718467802902958080	The Music Man Randy Savage #BroadwayACeleb @midnight	-29.65511131286621
718491642278359040	The Book of Madonna #BroadwayACeleb @midnight	-29.3520565032959
718477996777218050	Kanye West Side Story #BroadwayACeleb @midnight	-27.147212982177734
718501277689196544	Mary Steenburgen Poppins #BroadwayACeleb @midnight	-30.152280807495117
718467057986248704	Scottie Pippin @midnight #BroadwayACeleb	-27.507413864135742
718500868304179200	#BroadwayACeleb @midnight Springtime for Bieber	-28.492435455322266
718500867675041792	Hello, Dolly Parton #BroadwayACeleb @midnight	-29.91884422302246
718482325915308032	Luck be a Lady Gaga @midnight #BroadwayACeleb	-33.849647521972656
718503671965839360	@midnight Martin Luther King and I #BroadwayACeleb	-26.910022735595703
718480728468500480	Bette Midler on the Roof #BroadwayACeleb @midnight	-31.909486770629883
718463871032434688	Chicagordon Ramsay #BroadwayACeleb @midnight	-28.193445205688477
718496474695225344	Brooke Shields of Mormon #BroadwayACeleb @midnight	-30.572904586791992
718493243026075648	Billie Holiday Inn #BroadwayACeleb @midnight	-24.97794532775879
718490462059802624	The Miser #BroadwayACeleb @midnight #PointsMe https://t.co/2hX2erdm6R	-32.93136978149414
718463496464265216	Joseph Gordon-Levitt and the Amazing Technicolor Dreamcoat #BroadwayACeleb  @midnight @hitRECordJoe	-38.40915298461914
718497958396829697	Donald Stomp! #BroadwayACeleb @midnight	-27.600255966186523
718466935747436544	Trump's Hair #BroadwayACeleb @midnight	-26.751672744750977
718461890221879296	The Miz #BroadwayACeleb @midnight	-25.754743576049805
718491761291718656	Miss Saigon Bit Off Chris Farley's Nose #BroadwayACeleb @midnight	-51.624210357666016
718498973812588545	42nd Eric Stonestreet #BroadwayACeleb @midnight	-29.475160598754883
718464749130883072	Annie Dick #BroadwayACeleb @midnight	-25.544248580932617
718492500298575873	@midnight @Jokoy And The Amazing Technicolor Dreamcoat. #BroadwayACeleb	-40.24186325073242
718494478982512640	Les Missy Elliott-erables #BroadwayACeleb @midnight	-33.778770446777344
