713053753633542144	# ifiwerepresident  @ chickfila would be open on sundays  @ midnight 
713055865490771968	@ midnight canadians can run right  ? # ifiwerepresident 
713041764005855233	# ifiwerepresident  i would make orange the new white , not black-donny drumpf  @ midnight 
713044695555948546	# ifiwerepresident every state of the union address would end with a mic drop  @ midnight 
713043944691642370	# hashtagwars -  # ifiwerepresident -  
713047573678804992	"i said this : @ namegirl   @ midnight  "" . . . compile tweets by cause and we'll make big changes ! # ifiwerepresident    "
713043270381735936	# ifiwerepresident i would invest in our education and health system instead of weapons and war  @ midnight 
713049127509168129	# ifiwerepresident harleys would be free cages would be illegal , and gemma would be my bitch  @ midnight  # hashtagwars 
713046818507137024	@ midnight  # ifiwerepresident i'd make rob ford look sane . 
713045455202979840	# ifiwerepresident the world would get to meet the cutest first dog ever ! ! @ midnight  
713040425888514048	# ifiwerepresident i'd be impeached immediately for being canadian . @ midnight 
713045695645818880	@ midnight  # ifiwerepresident  @ hardwick would be press secretary and all briefings would be in  # hashtagwars format 
713043080803442688	# ifiwerepresident bohemian rhapsody would be the national anthem  @ midnight 
713054603848212480	# ifiwerepresident trump might not look so bad . . . @ midnight 
713044150799695872	@ midnight  # ifiwerepresident . if i were president  . . . # i'dmovetocanada  i'd move to canada ! ; ) 
713048706497581056	@ midnight i would send kanye to iraq so he can see that being a pop star is not as hard as being in the army  # ifiwerepresident 
713045450706825216	# ifiwerepresident  . . . i would make sure that the aca covered dental- , vision- , and mental health , as well . @ midnight  # hashtagwars 
713043466310123520	if you send a pic to  @ pizzahut of you netflix and  
713052035336183809	# ifiwerepresident politicians would selected in the thunderdome . @ midnight 
713045237627793408	@ midnight  # ifiwerepresident no intern would be safe . 
713046556488826881	i'd pander during the election , i'd form a cabinet of douches , then i'd give in to special interests . # ifiwerepresident  @ midnight 
713055266506313728	# ifiwerepresident i would just sleep all day ! @ midnight 
713051870881779713	# ifiwerepresident 1st lady auditions   . @ midnight  
713050819872985088	@ midnight donald trump would be deported  # ifiwerepresident 
713049546880892928	@ midnight  # ifiwerepresident florida would not be allowed to vote for president . . . . . ever ! 
713039643441291264	"# ifiwerepresident  "" press 1 to speak to a live person . "" mandatory . $10k fine for non-compliance . @ midnight "
712856868041932800	# ifiwerepresident the day after flag day will be freak flag day  @ midnight 
712845653706149889	# ifiwerepresident my cabinet would just be cats . @ midnight 
712861808416133122	historically , i'd oversleep and eventually get fired . @ midnight  # ifiwerepresident 
712872953344618497	# ifiwerepresident i'd pardon dad so we could be together again . . . @ midnight 
712844271104167940	# ifiwerepresident my estranged children would finally know where i was  @ midnight 
712889094465003520	"i'd be all : "" what the hell am i doing in this one bedroom apartment in little armenia ? "" "
712870227869085697	# ifiwerepresident i would make all my policy decisions by asking one question : what would gary busey do ? @ midnight 
712844267270574080	points for everyone not just the 1 % # ifiwerepresident  @ midnight 
712865857475633153	# ifiwerepresident that would mean a lot of people made some very bad decisions . @ midnight 
712846049107394560	# ifiwerepresident all mass transportation would have people with kids sections separate from those that like to have nice things . @ midnight 
