707709697638305794	all legal currency will be converted to casino chips with trumps face stamped on it. #iftrumpwins @midnight
707710985004564480	#iftrumpwins putin will receive a nobel peace prize. @midnight
707710089000411136	canada is going to build a wall to keep out americans out. #iftrumpwins @midnight
707709192753319937	#iftrumpwins art of the deal will replace the constitution @midnight 
707714898738999296	ask not what you can do for your country. but what canada can do for you. #iftrumpwins @midnight
707712130460590080	"@midnight @tikibetty ""canada builds a wall #iftrumpwins "" ? i'd like to be the one to say ""south park did it! south park did it!"" =p hee hee"
707723135399956481	#iftrumpwins i'm taking @crimmins advice and putting all my money on the mexican pole vaulting team. @midnight
707719782875811840	#iftrumpwins vladimir putin will laugh for the first time. @midnight
707711745113116674	#iftrumpwins he will give flint a huge discount for using trump water @midnight
707714450711687168	#iftrumpwins maintained lawns &amp; gardens will be a thing of the past. @midnight
707713365070716929	pray...for...mojo. @midnight #iftrumpwins
707718791812124672	"#iftrumpwins i'll take a four year ""gap year"" @midnight"
707715244076965890	canada will build a wall #iftrumpwins @midnight
707716556151652352	@midnight #iftrumpwins i will automatically believe in unicorns and dragons
707709045730254848	#iftrumpwins avengers assemble! @midnight
707720809599504384	#iftrumpwins he will probably take all presidential calls from his bankrupt hotel in new york @midnight
707714018643869698	#iftrumpwins there won't be any fruit because there won't be anyone around to pick it. @midnight
707705339991494656	#iftrumpwins dick cheney will have won his wager with satan &amp; ascend throne as the new prince of darkness .@midnight 
707709364761526272	the country will become the prequel to idiocracy. #iftrumpwins @midnight
707710164497993729	@midnight mandatory education at trump college #iftrumpwins
707714403643297792	thanks, @midnight for including me in your top 10 #iftrumpwins 
707707378813292544	#iftrumpwins america will be breaking the international chemical warfare treaty.  it's called trump cologne @midnight
707714437894033408	@midnight #iftrumpwins mexico will pay for a wall the surrounds donald trump.
707716925866909696	#iftrumpwins america will drown in a flood thanks to the wall built around the country. @midnight
707712434744590338	#iftrumpwins people with tiny hands won't ever have to justify their size @midnight
707722612567191552	@midnight #iftrumpwins thousands of people with torches forming a giant t slowly rotating as copies of the constitution are burned
707716126902452224	there will be no more truffle butter for the lemon parties @midnight #iftrumpwins
707710597476052992	#iftrumpwins bear's dream of staying in the lincoln bedroom @whitehouse may come true. #armageddon #election2016 @midnight
707722028275638272	@midnight #iftrumpwins hitler, mussolini and saddam will finally have a 4th for their bridge game.
707711509095297024	#iftrumpwins nickleback will be the vice president @midnight
707423575720992768	#iftrumpwins canada builds a wall @midnight
707426757196972033	#iftrumpwins there will be tiny fingers on the nuclear button. @midnight
707431606076772354	#iftrumpwins glove sizes will start at presidential and move up to medium, then regular @midnight
707431647604510720	#iftrumpwins all orange crayons will be renamed flesh tone. @midnight
707432010357338113	#iftrumpwins father/daughter dances will take on a whole new meaning. @midnight
707426112821788673	#iftrumpwins i hope wall-e's journey inspires us to come back to earth someday @midnight
707451690824372224	#iftrumpwins the stay puft marshmallow man will  wreak havoc in every major city @midnight
707453857731895296	#iftrumpwins we will have hell toupee. @midnight
707424159983251456	#iftrumpwins the mayans were only 4 years off. @midnight
707424693884686336	#iftrumpwins i'm getting marty mcfly to try to steal the sports almanac back from him @midnight
