697932073718272000	murder at the panda express #fastfoodbooks @midnight
697931571286794240	the chic-fil-a-delphia experiment #fastfoodbooks @midnight
697897430465970176	the girl with the bacon tattoo #fastfoodbooks @midnight
697898710521393152	#fastfoodbooks @midnight   i gave it my best. i gave it my all. i hope you enjoyed it. #itsnaptime
697925933173444609	#fastfoodbooks @midnight count the monte cristos
697907846654984196	murder on the orient panda express #fastfoodbooks @midnight
697896458360459264	denny's green eggs and ham slam #fastfoodbooks @midnight @dennysdiner
697930394524454913	moby dick's last resort #fastfoodbooks @dustin_perry  @midnight
697901602657714176	slaughterhouse five guys #fastfoodbooks @midnight
697917472335273984	don chipotle #fastfoodbooks @midnight
697894151220690944	the drive-thru of anne frank #fastfoodbooks @midnight
697941003664134144	the burgers karry-em-out-now #fastfoodbooks @midnight
697929144290521088	#fastfoodbooks  of mice and mcmuffin @midnight #pointsme
697920333253201921	murder on the panda express #fastfoodbooks @midnight
697903943758663680	popcorn chicken combo for the soul #fastfoodbooks @midnight
697924647967264768	harry porker and the chamber of sauces. #fastfoodbooks @midnight
697917291267125248	moby pickled dick #fastfoodbooks @midnight
697892448719142912	fries and self loathing in burger king #fastfoodbooks @midnight
697910235931869184	the burger king's speech #fastfoodbooks @midnight
697896738925867009	how to win friendly's and influence popeyes @midnight #fastfoodbooks
697904531238047745	@midnight the lord of the onion rings #fastfoodbooks
697929279565389826	catsup in the fryes #fastfoodbooks  @midnight
697893295729610752	fear &amp; loathing las vegas buffet #fastfoodbooks @midnight
697903099969667073	@midnight the burger king and i #fastfoodbooks
697897140853444608	19.84. please pull up to the first window. #hashtagwars #fastfoodbooks @midnight
697900270026674177	@midnight uncle tom's crab bin #fastfoodbooks
697911920909651968	the devil in the white castle @midnight #fastfoodbooks
697913607594643456	@midnight  #fastfoodbooks        fear and loathing in las arby's
697892574636437504	@midnight #fastfoodbooks a clockwork orange julius
697914355875246080	@midnight #fastfoodbooks          the hitchhiker's guide to the burger king
697938454508871680	#fastfoodbooks @midnight mcbeth :)) 
697944204282982402	bleak waffle house don quixote del taco #fastfoodbooks @midnight
697899515915935745	i'm lovin' it in the time of cholera  #fastfoodbooks @midnight #badabababa
697933144779927552	empire of the sonic #fastfoodbooks @midnight
697898037839065089	the old mac and the sea #fastfoodbooks @midnight
697905119115898880	the clash of burger kings #fastfoodbooks @midnight
697926268956835840	everybody poops...a lot #fastfoodbooks @midnight
697937574774632448	mad props and shoutout to @tylermorrison1 and @spencedbyus for their @midnight top 10 nomination with #fastfoodbooks. ya did good, peeps!
697956615568408576	harry potter and the philosopher's six piece #fastfoodbooks  @midnight
697933404336041986	lord of the fries @midnight #fastfoodbooks
697899631586316288	catch combo 22 #fastfoodbooks @midnight
697898141820047361	mcdouble cross #fastfoodbooks @midnight
697952515908710401	as i chipotle dying #fastfoodbooks @midnight
697956309250007040	whopper's first rule #fastfoodbooks  @midnight
697892883161051136	little house on the side #fastfoodbooks @midnight
697892595289104384	"from updike - ""rabbit's got the runs"" #fastfoodbooks @midnight"
697906949661175809	something wicked fattening this way comes #fastfoodbooks #pointsme @midnight
697891777810792448	little caesars women hamlet du fromage to build a firehouse sub #fastfoodbooks @midnight 
697900371113594881	the taco bell and the butterfly #fastfoodbooks @midnight
697919301391503361	the cranberry tales by geoffrey saucer  #fastfoodbooks @midnight #pointsme
697952657747496960	slaughterhouse 5 guys #fastfoodbooks @midnight
697919515552710656	journey to the center of the girth. #fastfoodbooks @midnight
