734838798576537601	@will3k85 congrats on making the #ruinakidsshow @midnight top 10!!'
734608446570520576	@midnight #ruinakidsshow jake and the somolian pirates
734612366084694016	@midnight ex-men #ruinakidsshow
734691144353845248	@midnight just us league #ruinakidsshow
734939302379982848	dinosaur train-spotting @midnight #ruinakidsshow
734558118584176641	#ruinakidsshow @midnight gi hoes, he-she man and batman vs superman: dawn of justice
734671589174857728	transformers: sextoys in disguise #ruinakidsshow @midnight
734821565968175104	@midnight barney and fiends. #ruinakidsshow
734766199070953473	@midnight  #ruinakidsshow transgenders  (robots in disguiiiise!)
734912164956360704	the wild snozberries. #ruinakidsshow @midnight
734828685094621185	@midnight dora the sexplorer. #ruinakidsshow
734836029367169025	@midnight #ruinakidsshow good luck with the hepatitis-c charlie
734910181159624705	malcolm in the middle of the human centipede. #ruinakidsshow @midnight
734833767706066945	hey arnold! where you goin' with that gun in your hand? @midnight #ruinakidsshow
734610145871859717	@midnight #ruinakidsshow tommy wiseu the tank engine
734765911584956416	"@midnight ""compunction junction"" #ruinakidsshow"
734824079262355456	@midnight the wild dingleberries #ruinakidsshow
734607524331171844	clifford the big red dong  @midnight #ruinakidsshow
734826661913317376	@midnight grown up alien ninja turtles by michael bay #ruinakidsshow
734647454285500416	@midnight fraggle rock of crack cocaine #ruinakidsshow
734594214940553216	#ruinakidsshow  blue's klus  @midnight
734878648784834561	@midnight @aljackson @dansoder @joederosacomedy beauty and the yeast infection #ruinakidsshow
734819763017240577	@midnight #ruinakidsshow anything on dickelodeon
734599202836254720	#ruinakidsshow  dexter's lavatory  @midnight
734826351417380865	@midnight seamen street. #ruinakidsshow
734842562796609536	doug: divorced, middle-aged, sitting in his apartment with boxes of unsold self-published quail man comics #ruinakidsshow @midnight
734764655327903744	#ruinakidsshow  fireball oxy-5  @midnight
734770905184796672	#ruinakidsshow @midnight he-man and the bastards of the universe
734763894967656448	#ruinakidsshow  the adventures of finding robin's hood  @midnight
734820504134164480	@midnight #ruinakidsshow hannah does montana
734825237997617152	@midnight #ruinakidsshow son of sam &amp; cat
734780664189329408	rape ape  @midnight #ruinakidsshow
